iter,step,seg,loss,gn_cum,indep_gn
2,3,task_recipe,1.9773,71.1911,7.3063
2,3,task_poetry,1.8543,72.4234,8.3513
2,3,task_recipe,2.1775,72.7627,5.4326
2,3,task_poetry,2.3836,75.0663,10.5530
2,3,task_recipe,1.9146,75.5456,4.9219
2,3,task_poetry,0.4382,77.6342,25.0093
2,4,task_recipe,1.5212,5.7782,5.7782
2,4,task_poetry,0.9065,18.9173,18.2059
2,4,task_recipe,2.3003,19.9736,6.5270
2,4,task_poetry,1.4924,33.6042,25.3847
2,4,task_recipe,1.5778,34.0175,5.0956
2,4,task_poetry,0.4227,48.6268,24.3588
2,4,task_recipe,1.6518,48.8568,4.7740
2,4,task_poetry,1.9529,50.0085,6.6026
2,4,task_recipe,1.8704,50.4959,5.8300
2,4,task_poetry,2.3458,51.2207,9.1236
2,4,task_recipe,1.4197,51.9130,7.2252
2,4,task_poetry,0.5010,62.1486,22.9269
2,4,task_recipe,1.6408,62.4554,3.9701
2,4,task_poetry,1.3944,63.0573,6.1189
2,4,task_recipe,1.3321,64.0870,11.8886
2,4,task_poetry,3.2972,69.4271,31.7518
2,5,task_recipe,2.3848,6.3797,6.3797
2,5,task_poetry,0.3795,17.8146,16.7727
2,5,task_recipe,1.4861,19.3941,7.7330
2,5,task_poetry,5.1114,48.1196,44.5181
2,5,task_recipe,1.7580,48.5402,5.4312
2,5,task_poetry,0.9098,50.6293,14.9082
2,5,task_recipe,1.8074,50.9872,5.8389
2,5,task_poetry,3.0064,51.9607,9.6446
2,5,task_recipe,2.1728,52.9608,9.5703
2,5,task_poetry,2.1823,53.8692,8.3734
2,5,task_recipe,1.9813,54.5285,7.5013
2,5,task_poetry,4.0289,63.4386,30.7928
2,5,task_recipe,1.6797,63.9310,6.1823
2,5,task_poetry,1.5278,64.3864,7.7112
2,5,task_recipe,2.0189,65.0223,6.3911
2,5,task_poetry,5.0966,77.2931,45.2309
2,6,task_recipe,1.5968,5.3512,5.3512
2,6,task_poetry,0.9592,17.0798,15.9431
2,6,task_recipe,1.7600,18.2391,5.7154
2,6,task_poetry,2.1212,20.4952,8.4078
2,6,task_recipe,1.8177,22.1461,8.1548
2,6,task_poetry,1.5136,23.4944,8.2537
2,6,task_recipe,2.1187,24.5338,5.9182
2,6,task_poetry,2.4647,26.7472,9.6297
2,6,task_recipe,2.1529,27.8227,7.1531
2,6,task_poetry,2.3036,41.2420,32.4931
2,6,task_recipe,1.7800,42.1214,6.3653
2,6,task_poetry,1.6261,42.9037,7.1853
2,6,task_recipe,1.5472,43.3468,5.3803
2,6,task_poetry,0.3396,48.1703,20.1494
2,6,task_recipe,1.7884,48.6902,7.2675
2,6,task_poetry,7.0950,212.9329,207.8650
2,7,task_recipe,1.6047,5.6391,5.6391
2,7,task_poetry,0.3706,21.7492,21.1188
2,7,task_recipe,1.8407,22.0447,4.0273
2,7,task_poetry,2.6767,25.2945,11.6234
2,7,task_recipe,1.6036,26.3093,6.5734
2,7,task_poetry,4.2015,35.5824,23.2583
2,7,task_recipe,1.1250,35.9067,4.6119
2,7,task_poetry,1.7915,37.0959,7.4257
2,7,task_recipe,1.6808,37.5192,5.2884
2,7,task_poetry,1.0675,44.5415,22.8954
2,7,task_recipe,1.9567,44.7011,3.9487
2,7,task_poetry,2.4021,46.3658,8.9786
2,7,task_recipe,2.0925,46.7299,5.4046
2,7,task_poetry,0.3327,51.3430,15.3325
2,7,task_recipe,1.9057,51.9542,7.7325
2,7,task_poetry,10.3535,71.4054,56.7452
2,8,task_recipe,1.8473,9.0456,9.0456
2,8,task_poetry,3.9995,44.3810,43.3089
2,8,task_recipe,1.8403,45.2527,9.4682
2,8,task_poetry,1.8559,45.8115,7.9157
2,8,task_recipe,1.7516,46.3925,6.2559
2,8,task_poetry,7.7273,117.8887,106.4373
2,8,task_recipe,1.9071,118.0958,6.1219
2,8,task_poetry,0.9539,117.3513,14.9328
2,8,task_recipe,2.6653,117.8470,8.4563
2,8,task_poetry,0.5773,120.5143,30.3646
2,8,task_recipe,1.8231,120.5895,4.9825
2,8,task_poetry,1.8951,121.8676,30.4226
2,8,task_recipe,1.6823,122.0145,5.1675
2,8,task_poetry,1.7045,121.9911,9.7478
2,8,task_recipe,1.3313,122.2620,5.2965
2,8,task_poetry,1.5375,122.2488,6.4542
2,9,task_recipe,2.1742,7.5119,7.5119
2,9,task_poetry,2.3583,11.8477,9.2114
2,9,task_recipe,1.3852,13.5116,6.3668
2,9,task_poetry,4.5294,36.6987,34.1185
2,9,task_recipe,1.7719,36.8960,4.3553
2,9,task_poetry,1.8940,38.0852,7.9721
2,9,task_recipe,1.7199,38.5860,6.0147
2,9,task_poetry,1.0745,45.9062,24.2651
2,9,task_recipe,2.4764,46.2022,5.4255
2,9,task_poetry,0.8408,47.2536,10.8631
2,9,task_recipe,1.7978,47.3932,3.5586
2,9,task_poetry,1.4977,48.4718,7.9983
2,9,task_recipe,1.9436,48.8864,5.2178
2,9,task_poetry,0.8552,66.5356,44.7243
2,9,task_recipe,1.4666,66.7605,8.0097
2,9,task_poetry,0.9667,77.8979,26.0124
2,10,task_recipe,1.5684,5.6556,5.6556
2,10,task_poetry,1.0682,8.4469,6.2622
2,10,task_recipe,1.8993,12.1712,8.5921
2,10,task_poetry,2.0688,14.4429,7.1816
2,10,task_recipe,1.7410,15.7971,6.2841
2,10,task_poetry,0.9366,33.1694,29.6839
2,10,task_recipe,1.4827,33.5592,4.7441
2,10,task_poetry,2.0047,34.9163,9.0388
2,10,task_recipe,1.9042,35.3289,5.3052
2,10,task_poetry,1.6009,35.9009,7.2474
2,10,task_recipe,1.4635,36.2889,5.1749
2,10,task_poetry,1.5491,37.9127,9.1775
2,10,task_recipe,2.0464,38.5912,5.7662
2,10,task_poetry,0.5214,43.3320,21.7626
2,10,task_recipe,2.2530,43.9966,7.0414
2,10,task_poetry,1.5299,44.5835,6.9590
2,11,task_recipe,1.6696,6.1898,6.1898
2,11,task_poetry,2.1317,12.0693,10.3415
2,11,task_recipe,2.0473,13.8611,6.9454
2,11,task_poetry,3.6880,36.3778,33.5714
2,11,task_recipe,2.1092,37.1989,6.5111
2,11,task_poetry,1.0235,40.7024,16.5439
2,11,task_recipe,1.6804,41.6630,8.4505
2,11,task_poetry,1.1160,42.4160,6.9982
2,11,task_recipe,2.2518,42.9373,5.8257
2,11,task_poetry,1.8516,43.3828,8.1254
2,11,task_recipe,2.0507,44.2506,7.6747
2,11,task_poetry,1.5228,44.7691,7.1330
2,11,task_recipe,2.3342,45.0796,5.1783
2,11,task_poetry,1.7413,45.9632,9.5993
2,11,task_recipe,2.1337,46.1672,4.1537
2,11,task_poetry,2.3521,46.8680,7.8890
2,12,task_recipe,2.9910,8.0614,8.0614
2,12,task_poetry,2.1884,10.1931,5.6133
2,12,task_recipe,2.5753,13.3508,8.2069
2,12,task_poetry,1.5547,14.5125,5.4544
2,12,task_recipe,1.0452,15.0933,4.4415
2,12,task_poetry,1.2619,16.6644,5.8061
2,12,task_recipe,1.4585,17.2243,3.9588
2,12,task_poetry,2.3250,19.8028,9.9223
2,12,task_recipe,1.8174,20.7842,5.4479
2,12,task_poetry,1.9300,22.5597,9.0970
2,12,task_recipe,1.9077,23.0375,5.0877
2,12,task_poetry,2.0267,24.2311,7.3229
2,12,task_recipe,2.2061,25.6691,8.3024
2,12,task_poetry,2.1314,28.0522,9.6310
2,12,task_recipe,1.2158,28.7004,6.1021
2,12,task_poetry,2.6419,31.6060,9.7478
2,13,task_recipe,1.7098,5.5181,5.5181
2,13,task_poetry,2.1320,8.7598,6.5256
2,13,task_recipe,2.1070,11.5647,7.9044
2,13,task_poetry,1.1248,20.9434,17.3666
2,13,task_recipe,1.9925,21.9163,5.6375
2,13,task_poetry,3.8944,32.1222,24.4364
2,13,task_recipe,1.0467,32.8697,6.3567
2,13,task_poetry,1.6416,46.5512,31.6416
2,13,task_recipe,2.2501,47.3192,6.8016
2,13,task_poetry,0.1988,49.7370,10.6459
2,13,task_recipe,1.9548,50.5905,5.9831
2,13,task_poetry,1.4682,55.9382,20.6468
2,13,task_recipe,1.7391,56.4888,5.1510
2,13,task_poetry,1.4387,56.4539,4.9518
2,13,task_recipe,1.9256,56.6625,3.4221
2,13,task_poetry,2.1889,57.6547,9.4390
2,14,task_recipe,2.1740,5.6747,5.6747
2,14,task_poetry,2.0421,8.1998,5.9447
2,14,task_recipe,1.6642,10.3105,6.1081
2,14,task_poetry,5.2368,42.8527,41.5473
2,14,task_recipe,1.9200,43.5792,7.7644
2,14,task_poetry,1.5792,50.1515,22.0492
2,14,task_recipe,2.3707,50.9555,8.0784
2,14,task_poetry,1.7454,51.8917,9.0490
2,14,task_recipe,1.3274,52.5705,6.9362
2,14,task_poetry,1.7895,53.0979,8.8008
2,14,task_recipe,1.8678,53.9041,6.7677
2,14,task_poetry,1.7026,54.3883,7.4025
2,14,task_recipe,1.4758,54.6313,5.9963
2,14,task_poetry,1.6088,55.1662,5.3790
2,14,task_recipe,1.7917,55.3601,6.4263
2,14,task_poetry,1.1421,56.4805,6.7894
2,15,task_recipe,1.7679,4.6799,4.6799
2,15,task_poetry,0.3459,17.4402,16.8522
2,15,task_recipe,2.2059,18.8309,7.0054
2,15,task_poetry,2.5312,20.7031,7.6574
2,15,task_recipe,1.8474,21.7661,6.7072
2,15,task_poetry,1.1702,26.0314,12.8968
2,15,task_recipe,1.7629,26.8108,7.3809
2,15,task_poetry,1.7884,35.8674,25.9556
2,15,task_recipe,1.9276,36.5833,6.0736
2,15,task_poetry,1.8162,37.5786,6.2723
2,15,task_recipe,1.9263,38.0369,5.9806
2,15,task_poetry,0.7885,47.0990,30.5836
2,15,task_recipe,1.4931,47.3514,4.1908
2,15,task_poetry,1.2299,57.4662,31.5599
2,15,task_recipe,1.9992,57.9972,6.5536
2,15,task_poetry,1.4780,61.5580,18.1669
2,16,task_recipe,1.8853,5.3133,5.3133
2,16,task_poetry,1.6914,28.8900,28.4282
2,16,task_recipe,1.7706,29.6617,6.4763
2,16,task_poetry,2.1125,30.2217,5.7410
2,16,task_recipe,1.7304,30.8953,5.3180
2,16,task_poetry,0.8714,35.8690,12.4156
2,16,task_recipe,1.7779,36.5704,7.9268
2,16,task_poetry,1.7588,37.4335,9.1181
2,16,task_recipe,1.5296,38.1193,7.4332
2,16,task_poetry,1.7441,39.3086,8.6533
2,16,task_recipe,1.3186,39.9138,7.3196
2,16,task_poetry,2.4130,90.1441,72.9798
2,16,task_recipe,2.0114,90.4037,5.4493
2,16,task_poetry,2.3983,91.8402,8.6410
2,16,task_recipe,1.3385,91.9165,7.4552
2,16,task_poetry,1.7788,92.4984,8.8833
2,17,task_recipe,1.4486,5.0961,5.0961
2,17,task_poetry,4.3794,30.8500,30.4526
2,17,task_recipe,1.4211,31.2592,4.9032
2,17,task_poetry,0.2167,33.7891,11.9899
2,17,task_recipe,1.9478,34.5377,7.4223
2,17,task_poetry,1.9312,36.7019,11.4421
2,17,task_recipe,1.4458,37.2104,6.0499
2,17,task_poetry,0.8104,40.6821,14.2787
2,17,task_recipe,1.8001,40.9507,4.7516
2,17,task_poetry,1.2128,46.4756,20.0399
2,17,task_recipe,1.9629,46.7415,6.0954
2,17,task_poetry,0.2834,47.9115,21.7290
2,17,task_recipe,2.4926,48.2201,6.6319
2,17,task_poetry,0.6531,61.7014,40.0762
2,17,task_recipe,1.6970,61.8417,4.9391
2,17,task_poetry,0.1643,64.2439,8.6781
2,18,task_recipe,1.5503,8.5956,8.5956
2,18,task_poetry,1.5220,10.8435,6.6473
2,18,task_recipe,1.5480,12.8845,5.8293
2,18,task_poetry,1.6348,26.8824,23.5088
2,18,task_recipe,1.4078,27.2280,4.3865
2,18,task_poetry,1.6568,28.7486,9.9248
2,18,task_recipe,1.8820,29.2851,5.5155
2,18,task_poetry,0.3027,32.5567,15.9772
2,18,task_recipe,1.8956,33.1118,5.8491
2,18,task_poetry,1.4256,34.4387,9.8831
2,18,task_recipe,1.6438,34.7657,4.9856
2,18,task_poetry,2.2317,36.4768,8.5907
2,18,task_recipe,1.6146,37.8967,9.1838
2,18,task_poetry,2.6148,38.5632,7.9161
2,18,task_recipe,1.8311,39.8309,8.7744
2,18,task_poetry,0.7362,52.0181,27.0462
2,19,task_recipe,1.9653,5.8502,5.8502
2,19,task_poetry,1.3519,27.7691,27.2630
2,19,task_recipe,1.5417,28.6177,7.1101
2,19,task_poetry,2.5366,29.4382,6.8741
2,19,task_recipe,1.6900,29.7085,4.1231
2,19,task_poetry,2.1281,30.3874,7.0742
2,19,task_recipe,1.7938,31.1910,6.9422
2,19,task_poetry,0.5644,36.8660,22.6885
2,19,task_recipe,1.6679,37.7715,7.4619
2,19,task_poetry,1.4645,41.4484,16.4851
2,19,task_recipe,1.4880,41.7610,4.8031
2,19,task_poetry,1.8489,42.8865,9.1350
2,19,task_recipe,1.8919,44.9189,12.4283
2,19,task_poetry,0.2118,46.7249,10.7254
2,19,task_recipe,1.8720,46.9790,5.7456
2,19,task_poetry,2.0431,47.6138,6.2937
2,20,task_recipe,1.8526,5.5567,5.5567
2,20,task_poetry,3.5468,29.6537,29.1231
2,20,task_recipe,2.0153,30.5927,6.7429
2,20,task_poetry,1.2190,36.8718,20.7261
2,20,task_recipe,2.0020,37.8472,7.5738
2,20,task_poetry,4.9587,49.6502,30.8810
2,20,task_recipe,1.3846,49.9042,6.2253
2,20,task_poetry,1.5526,51.6399,10.9608
2,20,task_recipe,1.8795,51.9673,6.5658
2,20,task_poetry,5.3849,77.3829,54.7601
2,20,task_recipe,1.9306,77.5370,5.2015
2,20,task_poetry,1.5855,77.9244,6.5435
2,20,task_recipe,2.6758,78.7710,11.4862
2,20,task_poetry,2.0242,78.7237,4.7069
2,20,task_recipe,1.6225,78.6890,6.7377
2,20,task_poetry,0.3035,79.5660,15.0178
2,21,task_recipe,1.4275,6.4237,6.4237
2,21,task_poetry,6.1616,33.4709,32.8649
2,21,task_recipe,1.0511,34.2480,7.1958
2,21,task_poetry,1.7989,34.9268,6.4665
2,21,task_recipe,1.9720,37.0970,11.0374
2,21,task_poetry,2.0674,37.3426,5.1082
2,21,task_recipe,1.4200,37.9277,7.0376
2,21,task_poetry,1.6118,39.0068,8.0801
2,21,task_recipe,1.4561,39.1287,4.6259
2,21,task_poetry,0.2149,41.5408,13.5727
2,21,task_recipe,1.6517,41.7226,5.0479
2,21,task_poetry,2.4044,42.7425,7.7553
2,21,task_recipe,1.7683,44.0948,9.4578
2,21,task_poetry,1.6617,44.4350,5.2633
2,21,task_recipe,1.3581,44.7559,4.3476
2,21,task_poetry,5.3769,59.0825,38.8688
2,22,task_recipe,2.1581,6.7495,6.7495
2,22,task_poetry,1.7483,10.8530,8.8053
2,22,task_recipe,1.9032,12.2352,6.0348
2,22,task_poetry,1.8837,13.9586,6.7352
2,22,task_recipe,1.6453,15.2166,5.7676
2,22,task_poetry,2.9615,17.0438,7.6164
2,22,task_recipe,1.5119,18.6529,7.4694
2,22,task_poetry,2.0610,20.7746,9.1001
2,22,task_recipe,1.7518,21.6245,5.8275
2,22,task_poetry,1.4141,22.3054,4.4502
2,22,task_recipe,1.5110,24.1492,8.5135
2,22,task_poetry,1.6687,25.9704,9.3355
2,22,task_recipe,2.0422,26.6108,5.9353
2,22,task_poetry,2.4254,27.3543,6.0868
2,22,task_recipe,2.1500,28.5002,7.9974
2,22,task_poetry,1.1121,29.2037,5.4181
2,23,task_recipe,1.2582,5.3013,5.3013
2,23,task_poetry,1.3646,10.4962,8.9493
2,23,task_recipe,1.8066,11.9273,5.6934
2,23,task_poetry,1.9446,13.3841,5.8473
2,23,task_recipe,2.1929,14.0937,4.5651
2,23,task_poetry,0.1107,15.5173,6.6597
2,23,task_recipe,1.6724,16.6989,5.8258
2,23,task_poetry,0.3908,24.4564,16.3894
2,23,task_recipe,2.1666,25.2116,6.6327
2,23,task_poetry,1.7814,26.1013,6.7606
2,23,task_recipe,1.7948,26.9178,6.3411
2,23,task_poetry,1.2236,27.3415,4.5977
2,23,task_recipe,1.4445,28.0095,5.8493
2,23,task_poetry,1.5560,28.6065,5.2312
2,23,task_recipe,1.6594,29.1996,5.7958
2,23,task_poetry,1.6338,29.9579,6.6385
2,24,task_recipe,1.6095,7.0164,7.0164
2,24,task_poetry,0.2570,14.4846,12.8192
2,24,task_recipe,2.0339,16.3524,8.3105
2,24,task_poetry,1.7863,19.0208,10.1188
2,24,task_recipe,1.3429,19.5250,4.2051
2,24,task_poetry,2.3733,22.1299,9.8043
2,24,task_recipe,1.0341,22.9490,6.2826
2,24,task_poetry,1.7597,25.2792,9.0041
2,24,task_recipe,1.8773,26.1194,6.5249
2,24,task_poetry,1.3523,56.4649,50.5985
2,24,task_recipe,1.6412,56.7254,5.8150
2,24,task_poetry,1.1601,56.2287,12.1643
2,24,task_recipe,1.5527,56.3443,5.8723
2,24,task_poetry,2.2585,58.7049,13.9448
2,24,task_recipe,2.1703,60.0796,8.4663
2,24,task_poetry,1.5333,60.3158,5.5263
2,25,task_recipe,1.5288,8.4076,8.4076
2,25,task_poetry,1.2911,22.4964,20.9633
2,25,task_recipe,2.0719,24.7786,10.4258
2,25,task_poetry,1.5060,25.2808,5.5213
2,25,task_recipe,1.5222,25.8638,4.9480
2,25,task_poetry,2.1041,81.7845,74.1295
2,25,task_recipe,1.8375,81.8856,3.9723
2,25,task_poetry,1.8462,81.8819,8.3439
2,25,task_recipe,2.3735,82.1918,8.6822
2,25,task_poetry,4.7963,88.9172,36.4609
2,25,task_recipe,2.3131,89.3133,6.1950
2,25,task_poetry,1.9966,90.5319,9.0210
2,25,task_recipe,2.1798,91.0496,7.9568
2,25,task_poetry,0.1901,88.8156,10.3059
2,25,task_recipe,1.8041,89.2314,5.5963
2,25,task_poetry,1.1125,91.8599,24.4044
2,26,task_recipe,1.7555,5.3872,5.3872
2,26,task_poetry,1.2888,7.8797,5.8413
2,26,task_recipe,1.8462,8.9884,4.2743
2,26,task_poetry,2.4421,12.8494,9.4798
2,26,task_recipe,1.0398,14.5297,6.7581
2,26,task_poetry,1.7284,20.1660,13.5458
2,26,task_recipe,1.6005,20.8268,5.7229
2,26,task_poetry,1.4539,31.4183,22.6059
2,26,task_recipe,1.2857,31.9469,5.7323
2,26,task_poetry,0.3455,34.0518,20.0983
2,26,task_recipe,1.7634,35.5793,10.0374
2,26,task_poetry,0.2401,56.0432,39.0150
2,26,task_recipe,1.8237,56.2185,6.2289
2,26,task_poetry,2.9206,56.7075,6.9872
2,26,task_recipe,2.1252,57.1783,7.4964
2,26,task_poetry,1.9238,57.2785,5.9551
2,27,task_recipe,1.3088,6.7555,6.7555
2,27,task_poetry,1.2393,33.1933,32.7517
2,27,task_recipe,1.7850,34.0521,7.8658
2,27,task_poetry,1.9746,34.8445,6.7691
2,27,task_recipe,1.4506,35.4652,5.7934
2,27,task_poetry,1.9208,35.8169,9.9032
2,27,task_recipe,1.5301,36.3400,7.1101
2,27,task_poetry,1.4406,36.7083,6.8429
2,27,task_recipe,1.3504,37.1206,5.4349
2,27,task_poetry,3.4345,37.8949,6.0352
2,27,task_recipe,2.4692,38.5633,6.8399
2,27,task_poetry,4.0075,53.2105,34.9696
2,27,task_recipe,1.8170,53.4989,7.1032
2,27,task_poetry,2.3875,54.3584,11.2116
2,27,task_recipe,2.2010,54.6144,5.8154
2,27,task_poetry,1.6932,55.0794,7.0076
2,28,task_recipe,1.8367,5.7443,5.7443
2,28,task_poetry,2.1414,9.0477,7.0212
2,28,task_recipe,1.2295,10.7986,6.1768
2,28,task_poetry,1.7334,13.8719,8.5943
2,28,task_recipe,2.3935,15.5749,7.2448
2,28,task_poetry,1.8785,17.8476,8.1420
2,28,task_recipe,1.5470,18.9454,6.4272
2,28,task_poetry,1.7974,20.4670,7.0145
2,28,task_recipe,1.5694,21.4055,5.8470
2,28,task_poetry,1.5091,22.5204,7.8470
2,28,task_recipe,1.8300,23.1423,5.2826
2,28,task_poetry,5.8917,37.2002,28.7240
2,28,task_recipe,2.1270,37.4610,4.4843
2,28,task_poetry,1.0484,37.5382,3.3610
2,28,task_recipe,1.8551,38.0336,5.6641
2,28,task_poetry,0.7791,39.3966,11.6316
2,29,task_recipe,2.1275,5.7927,5.7927
2,29,task_poetry,0.7714,11.2238,9.5660
2,29,task_recipe,1.5416,12.3959,4.9226
2,29,task_poetry,1.0916,13.8751,6.5874
2,29,task_recipe,1.9364,14.5797,4.8352
2,29,task_poetry,2.0168,17.6903,10.0875
2,29,task_recipe,1.4808,19.4274,7.8191
2,29,task_poetry,2.3665,83.6985,81.4206
2,29,task_recipe,1.9756,83.8998,6.4501
2,29,task_poetry,1.6943,84.8018,8.3812
2,29,task_recipe,1.6217,84.9317,4.9393
2,29,task_poetry,3.8931,88.9395,30.0247
2,29,task_recipe,1.3186,89.2407,7.6493
2,29,task_poetry,1.3998,91.8597,18.6312
2,29,task_recipe,1.8667,92.6078,9.5250
2,29,task_poetry,1.6607,93.4297,7.4275
2,30,task_recipe,2.0734,5.7124,5.7124
2,30,task_poetry,1.7140,8.9446,6.8407
2,30,task_recipe,1.8069,9.8011,4.1071
2,30,task_poetry,3.9197,51.4872,51.1934
2,30,task_recipe,1.3768,51.8878,7.2720
2,30,task_poetry,3.2533,58.6870,26.0157
2,30,task_recipe,1.8303,58.9728,5.5661
2,30,task_poetry,0.4913,68.4643,33.8281
2,30,task_recipe,1.5351,68.9811,7.9669
2,30,task_poetry,1.9429,69.9313,9.4649
2,30,task_recipe,2.5689,70.4050,8.9060
2,30,task_poetry,2.0477,70.9522,7.5750
2,30,task_recipe,2.0099,71.7042,7.8988
2,30,task_poetry,1.8721,72.2981,6.9788
2,30,task_recipe,1.4908,72.6285,6.0064
2,30,task_poetry,1.6538,76.7304,34.4648
2,31,task_recipe,1.9159,8.2816,8.2816
2,31,task_poetry,2.0141,10.3380,6.2184
2,31,task_recipe,1.4355,12.8843,7.6186
2,31,task_poetry,0.9838,16.6913,10.9511
3,0,task_recipe,1.8223,6.7704,6.7704
3,0,task_poetry,0.2610,16.2954,14.8735
3,0,task_recipe,1.2484,17.2374,5.2870
3,0,task_poetry,0.7866,20.3640,11.4901
3,0,task_recipe,1.6861,20.7636,4.1345
3,0,task_poetry,2.1441,22.1825,8.1692
3,0,task_recipe,2.0786,22.8525,5.3198
3,0,task_poetry,7.2371,65.9505,62.1800
3,0,task_recipe,1.9763,66.8323,9.6089
3,0,task_poetry,4.9712,78.5764,33.8002
3,0,task_recipe,2.4069,80.3878,14.3452
3,0,task_poetry,1.6172,80.9643,6.9978
3,0,task_recipe,2.1610,81.1927,5.8540
3,0,task_poetry,0.3838,84.0243,19.5767
3,0,task_recipe,2.2392,84.3928,7.0775
3,0,task_poetry,1.7578,85.2120,10.1526
3,1,task_recipe,2.3727,8.8196,8.8196
3,1,task_poetry,1.1036,65.6638,65.1973
3,1,task_recipe,1.3066,65.9201,5.2687
3,1,task_poetry,1.7107,67.3411,13.4982
3,1,task_recipe,1.9559,67.4168,4.0385
3,1,task_poetry,0.2331,67.9535,15.7295
3,1,task_recipe,1.5150,68.4331,8.5332
3,1,task_poetry,0.7889,71.5722,25.4070
3,1,task_recipe,2.0259,71.7723,8.4960
3,1,task_poetry,1.7189,71.9403,9.2647
3,1,task_recipe,1.7560,72.1259,5.9207
3,1,task_poetry,1.9496,72.8044,10.0208
3,1,task_recipe,1.9637,73.0824,6.2505
3,1,task_poetry,1.0938,73.6525,6.6372
3,1,task_recipe,2.1746,74.0833,7.9069
3,1,task_poetry,3.7217,76.4671,24.8395
3,2,task_recipe,1.5995,7.1082,7.1082
3,2,task_poetry,0.7768,14.2412,12.2690
3,2,task_recipe,1.9754,15.4828,5.6697
3,2,task_poetry,1.6433,18.2936,10.0824
3,2,task_recipe,1.5566,19.3586,5.8473
3,2,task_poetry,0.3488,25.1091,17.1001
3,2,task_recipe,1.0424,26.0944,7.3782
3,2,task_poetry,2.3390,28.5790,10.6223
3,2,task_recipe,1.9465,30.4186,10.7152
3,2,task_poetry,4.7736,46.8501,36.4147
3,2,task_recipe,2.2001,47.2768,7.0760
3,2,task_poetry,1.5447,47.6574,5.2890
3,2,task_recipe,1.8303,47.9645,5.7848
3,2,task_poetry,1.5919,47.9084,5.5348
3,2,task_recipe,1.4422,48.5345,5.7977
3,2,task_poetry,2.6142,49.4764,8.0803
3,3,task_recipe,1.1127,4.6900,4.6900
3,3,task_poetry,1.4932,9.0396,7.6822
3,3,task_recipe,1.8134,11.1577,6.4348
3,3,task_poetry,2.0044,12.9604,6.2026
3,3,task_recipe,2.1189,14.5922,6.1318
3,3,task_poetry,0.1007,16.1433,7.7705
3,3,task_recipe,1.8151,18.2249,9.1558
3,3,task_poetry,1.5923,37.0139,34.3821
3,3,task_recipe,2.4576,37.4116,5.5427
3,3,task_poetry,1.0263,46.2886,30.0352
3,3,task_recipe,1.5256,46.8851,7.9402
3,3,task_poetry,1.9057,47.3412,8.3055
3,3,task_recipe,2.1549,47.5530,5.5209
3,3,task_poetry,1.6952,47.9080,7.5671
3,3,task_recipe,1.0329,48.2974,6.5386
3,3,task_poetry,1.7364,48.7118,9.7023
3,4,task_recipe,1.3552,14.6618,14.6618
3,4,task_poetry,4.1097,27.3255,23.2031
3,4,task_recipe,1.7931,27.7446,4.7809
3,4,task_poetry,3.2006,40.8811,31.5827
3,4,task_recipe,1.4973,41.5744,7.6421
3,4,task_poetry,2.3844,42.1011,8.5550
3,4,task_recipe,1.1815,42.6256,6.1875
3,4,task_poetry,2.3418,43.4912,7.9348
3,4,task_recipe,1.5206,44.2097,7.1933
3,4,task_poetry,1.0519,44.3326,3.4003
3,4,task_recipe,1.8715,44.6193,5.6122
3,4,task_poetry,1.4052,44.8879,4.4691
3,4,task_recipe,1.6563,45.3441,5.8743
3,4,task_poetry,1.5041,45.8368,5.5510
3,4,task_recipe,2.0765,47.0163,10.7868
3,4,task_poetry,4.8607,61.3059,42.0006
3,5,task_recipe,1.6212,4.9483,4.9483
3,5,task_poetry,3.8607,29.8518,29.4222
3,5,task_recipe,1.7509,30.5747,6.2586
3,5,task_poetry,2.2331,33.6385,13.2103
3,5,task_recipe,1.9756,34.6774,7.8837
3,5,task_poetry,0.1910,36.1339,10.3904
3,5,task_recipe,2.1850,36.4365,5.8670
3,5,task_poetry,5.1481,51.9867,36.0810
3,5,task_recipe,1.8348,52.1932,5.6453
3,5,task_poetry,0.1949,54.7610,10.6221
3,5,task_recipe,1.8768,55.0746,6.8750
3,5,task_poetry,1.5725,55.9169,7.0171
3,5,task_recipe,1.8307,56.0939,5.3497
3,5,task_poetry,2.1575,57.2889,9.5515
3,5,task_recipe,1.6966,57.5704,5.6981
3,5,task_poetry,1.2127,57.7995,4.5676
3,6,task_recipe,1.4881,4.9858,4.9858
3,6,task_poetry,1.6990,29.6059,29.2128
3,6,task_recipe,1.8350,29.8519,4.1405
3,6,task_poetry,1.6519,30.5059,5.1789
3,6,task_recipe,1.9172,31.2049,6.1529
3,6,task_poetry,2.0155,32.3440,9.2923
3,6,task_recipe,1.4233,32.9612,6.5222
3,6,task_poetry,3.7473,54.1968,41.1644
3,6,task_recipe,2.3181,54.4342,5.2620
3,6,task_poetry,0.0955,54.7062,5.4532
3,6,task_recipe,1.8470,55.2588,6.8139
3,6,task_poetry,1.7105,55.2419,6.7586
3,6,task_recipe,1.3193,55.7181,6.8498
3,6,task_poetry,2.9547,56.1411,7.6999
3,6,task_recipe,1.7628,56.4115,4.7967
3,6,task_poetry,0.7279,58.6151,11.4408
3,7,task_recipe,1.8650,6.6934,6.6934
3,7,task_poetry,0.7862,13.0553,10.9913
3,7,task_recipe,1.8063,14.4689,5.6656
3,7,task_poetry,1.9259,16.0767,5.8844
3,7,task_recipe,1.9668,17.5885,6.5726
